umls_id,mondo_id
C1854124,11573
C1854170,11566
C1854178,11565
C1854181,11563
C1854187,11561
C1854235,11560
C1854245,11556
C1854260,13446
C1854273,24558
C1854274,11554
C1854310,11549
C1854311,11547
C1854366,11542
C1854414,10987
C1854442,11535
C1854465,8612
C1854540,11525
C1854630,11518
C1854633,11516
C1854698,9665
C1855008,100294
C1855033,16825
C1855057,9623
C1855078,9620
C1855101,9615
C1855115,9612
C1855116,9612
C1855128,9609
C1855163,44258
C1855255,9591
C1855273,9589
C1855310,9573
C1855369,9563
C1855371,9563
C1855433,9558
C1855456,9553
C1855457,21024
C1855464,9551
C1855466,9548
C1855476,9534
C1855481,9532
C1855497,9531
C1855548,100211
C1855644,9489
C1855646,9488
C1855714,9474
C1855736,9463
C1855761,9457
C1855789,9441
C1855789,9439
C1855794,9437
C1855848,9425
C1855849,9424
C1855867,9412
C1855868,9411
C1855869,9411
C1855883,9409
C1855900,10614
C1855904,9402
C1855923,9398
C1855925,9392
C1855928,9386
C1856055,9356
C1856058,9353
C1856059,9353
C1856110,9344
C1856112,9342
C1856143,9335
C1856186,24544
C1856241,22316
C1856242,9313
C1856273,9301
C1856301,9292
C1856302,9292
C1856303,9292
C1856304,9292
C1856305,9292
C1856306,9292
C1856398,9286
C1856401,9282
C1856403,9282
C1856405,9282
C1856439,9277
C1856447,9276
C1856448,9276
C1856465,9274
C1856491,9267
C1856492,9267
C1856493,9267
C1856603,9259
C1856672,9250
C1856707,9244
C1856716,9239
C1856719,9234
C1856796,9215
C1856797,9215
C1856871,9209
C1856895,44255
C1856898,9198
C1856900,9195
C1856933,9184
C1856934,9183
C1856972,9168
C1857038,9158
C1857041,9155
C1857043,9151
C1857052,9150
C1857100,9140
C1857198,9125
C1857231,6065
C1857255,9107
C1857276,24541
C1857284,9103
C1857297,9099
C1857299,9097
C1857315,44254
C1857329,44253
C1857332,9090
C1857355,9069
C1857388,9067
C1857389,9067
C1857390,9067
C1857452,9048
C1857533,9027
C1857569,9019
C1857571,9017
C1857577,15167
C1857578,15167
C1857583,15167
C1857588,8766
C1857662,800103
C1857688,12532
C1857718,7278
C1857728,12526
C1857743,12525
C1857747,12444
C1857751,12441
C1857752,12440
C1857768,12437
C1857781,12431
C1857801,12424
C1857814,12419
C1857815,12419
C1857821,12723
C1857845,12341
C1857846,12340
C1857847,12339
C1857851,12338
C1857956,11509
C1858043,14700
C1858067,8834
C1858080,9549
C1858133,11485
C1858142,11485
C1858160,11481
C1858186,13713
C1858279,11475
C1858280,11475
C1858298,19508
C1858328,8967
C1858338,11468
C1858391,24557
C1858424,11451
C1858477,24556
C1858479,11445
C1858497,11440
C1858506,100486
C1858536,11434
C1858558,11429
C1858562,11428
C1858580,11427
C1858583,11426
C1858593,11423
C1858656,11420
C1858656,14403
C1858662,11418
C1858674,11891
C1858677,11415
C1858709,11409
C1858723,11405
C1858724,11404
C1858854,24555
C1858958,11387
C1858967,11384
C1858990,20989
C1858991,20507
C1859047,11378
C1859049,800026
C1859083,8990
C1859088,7329
C1859091,8983
C1859132,8973
C1859252,800436
C1859258,8950
C1859300,8941
C1859301,13722
C1859310,8930
C1859312,20742
C1859330,8913
C1859352,8906
C1859357,8900
C1859394,8882
C1859406,9579
C1859408,14763
C1859411,14763
C1859432,8875
C1859452,8871
C1859499,8862
C1859534,8855
C1859535,8855
C1859536,8855
C1859537,8855
C1859538,8855
C1859591,8850
C1859596,8843
C1859690,8828
C1859709,9806
C1859721,8823
C1859722,8822
C1859724,14243
C1859727,8817
C1859728,8817
C1859753,8808
C1859762,8801
C1859773,8799
C1859774,8799
C1859807,8780
C1859969,8739
C1859970,14452
C1859973,8734
C1859995,8728
C1860042,13310
C1860050,7861
C1860214,8697
C1860228,8691
C1860229,8691
C1860237,8687
C1860238,20717
C1860339,8671
C1860423,8658
C1860433,8654
C1860471,8645
C1860490,8643
C1860520,8639
C1860549,8636
C1860614,8620
C1860645,8616
C1860707,13199
C1860785,8609
C1860786,8608
C1860787,8608
C1860788,8608
C1860789,8608
C1861028,8586
C1861055,44250
C1861056,44250
C1861057,44250
C1861058,8580
C1861059,8579
C1861060,8578
C1861061,8577
C1861062,8576
C1861063,100460
C1861106,32819
C1861129,8564
C1861166,8563
C1861172,8559
C1861185,8555
C1861194,8553
C1861196,8551
C1861242,8536
C1861271,8531
C1861275,8530
C1861276,8530
C1861277,8529
C1861296,8526
C1861303,8523
C1861306,8521
C1861348,8516
C1861417,8507
C1861423,8505
C1861450,8498
C1861453,12204
C1861457,8491
C1861485,8489
C1861516,7340
C1861536,54740
C1861553,7332
C1861556,21025
C1861556,7329
C1861559,200001
C1861578,7321
C1861579,7321
C1861647,7316
C1861669,8960
C1861678,7308
C1861694,7304
C1861696,44224
C1861751,7294
C1861752,7294
C1861785,20724
C1861786,20724
C1861821,7290
C1861825,7288
C1861832,7281
C1861835,7277
C1861884,100042
C1861906,16419
C1861923,7251
C1861963,7249
C1861981,7242
C1861983,7240
C1861984,7240
C1862005,7239
C1862083,7229
C1862099,7226
C1862102,7223
C1862112,7220
C1862139,7218
C1862176,7206
C1862189,20626
C1862190,20625
C1862191,20624
C1862192,20623
C1862193,20622
C1862204,44223
C1862206,20618
C1862209,20617
C1862213,20614
C1862216,20613
C1862225,20611
C1862248,20608
C1862260,7201
C1862261,7201
C1862262,7201
C1862263,7201
C1862264,7201
C1862292,44218
C1862295,7189
C1862324,8165
C1862391,7172
C1862392,7172
C1862393,7172
C1862459,7161
C1862460,44217
C1862464,44216
C1862512,7152
C1862534,7151
C1862535,44215
C1862554,20609
C1862556,18473
C1862557,18473
C1862558,18473
C1862560,18473
C1862561,18473
C1862562,18473
C1862591,18473
C1862596,14252
C1862632,7148
C1862683,54581
C1862714,7141
C1862839,7138
C1862852,7126
C1862871,7118
C1862876,100533
C1862892,33946
C1862897,7116
C1862898,7116
C1862933,7109
C1862934,44214
C1862939,7103
C1862941,7103
C1863053,7088
C1863080,14425
C1863203,7073
C1863236,7064
C1863239,7064
C1863340,7052
C1863351,10541
C1863370,7042
C1863371,7042
C1863389,7041
C1863391,7041
C1863514,11373
C1863557,11365
C1863600,11361
C1863659,11350
C1863660,11350
C1863703,11340
C1863727,11337
C1863728,11336
C1863753,11334
C1863844,11326
C1863870,8885
C1863878,11323
C1863884,11319
C1863923,11314
C1863924,11313
C1863926,11311
C1863958,11310
C1863998,13942
C1863999,13942
C1864152,11295
C1864155,11292
C1864171,13948
C1864172,13948
C1864184,11289
C1864186,11287
C1864265,11138
C1864303,11277
C1864356,11275
C1864399,13936
C1864567,12527
C1864623,12522
C1864669,12414
C1864670,12414
C1864722,12408
C1864731,12404
C1864732,12403
C1864733,12402
C1864761,800046
C1864772,12331
C1864801,12328
C1864840,12512
C1864846,12509
C1864850,12506
C1864861,12502
C1864867,12501
C1864868,12499
C1864874,12493
C1864875,12492
C1864876,12491
C1864908,12395
C1864923,12391
C1864942,12387
C1864959,12379
C1864960,12378
C1864961,12377
C1864962,12376
C1864968,12370
C1864995,12318
C1864996,20754
C1865041,12310
C1865134,11261
C1865145,11257
C1865290,11236
C1865295,11234
C1865323,11232
C1865342,100519
C1865370,11225
C1865371,11225
C1865372,11225
C1865373,11225
C1865614,11216
C1865698,11210
C1865782,11204
C1865803,8953
C1865804,8953
C1865810,11201
C1865818,11200
C1865819,11200
C1865832,11198
C1865871,100301
C1865951,11177
C1866008,11170
C1866053,60713
C1866070,13378
C1866075,11165
C1866076,11164
C1866077,11163
C1866079,44271
C1866080,44271
C1866119,11158
C1866120,11158
C1866121,11158
C1866173,44270
C1866257,13952
C1866259,13949
C1866260,13949
C1866282,11144
C1866294,20681
C1866340,13927
C1866351,13945
C1866352,13945
C1866373,11138
C1866376,8021
C1866398,8021
C1866427,11131
C1866430,44269
C1866432,13267
C1866432,54749
C1866495,100344
C1866503,11126
C1866504,11125
C1866505,11125
C1866552,11121
C1866559,11120
C1866560,24456
C1866561,24456
C1866629,10282
C1866688,8478
C1866743,8462
C1866785,12215
C1866801,8446
C1866810,54780
C1866879,8435
C1866927,8434
C1866938,8432
C1866942,8427
C1866959,8424
C1866984,8417
C1866993,859050
C1867019,8405
C1867020,8404
C1867059,8397
C1867060,7871
C1867222,8385
C1867234,859046
C1867315,9097
C1867326,8374
C1867327,8373
C1867332,9979
C1867393,8363
C1867394,8362
C1867396,8359
C1867397,8357
C1867405,8351
C1867438,8340
C1867449,8334
C1867450,8333
C1867451,8333
C1867466,8326
C1867467,15270
C1867468,15270
C1867469,15270
C1867470,15270
C1867610,8318
C1867621,8317
C1867774,8305
C1867775,8305
C1867858,8300
C1867859,8300
C1867969,8294
C1867981,8293
C1868001,17790
C1868081,17380
C1868090,8273
C1868112,8272
C1868114,8465
C1868117,8268
C1868156,8262
C1868200,8257
C1868201,8256
C1868264,8252
C1868352,8241
C1868356,8239
C1868387,44249
C1868397,44248
C1868398,44248
C1868399,44248
C1868400,44248
C1868401,44248
C1868425,8230
C1868433,8224
C1868502,8219
C1868512,8215
C1868569,8210
C1868577,8205
C1868581,7841
C1868595,8200
C1868596,8200
C1868598,8197
C1868599,8197
C1868616,8196
C1868619,8195
C1868633,8192
C1868649,8187
C1868650,8187
C1868651,8187
C1868653,8185
C1868661,8181
C1868682,100352
C1868683,7190
C1868684,9143
C1868685,21571
C1868686,8313
C1868690,15129
C1869114,10194
C1869115,12013
C1869116,10940
C1869118,24264
C1869123,9675
C1876161,8769
C1876163,8238
C1876165,7329
C1876166,7329
C1876169,20742
C1876171,8832
C1876172,8832
C1876173,8832
C1876174,8834
C1876176,12081
C1876179,7153
C1876185,8740
C1876187,100252
C1876203,7636
C1876218,12275
C1879286,7240
C1956258,10122
C1959582,8021
C1961102,13108
C1961835,9265
C1968550,10235
C1968551,10235
C1968552,10235
C1968561,10216
C1968603,9817
C1968668,9518
C1968689,9478
C1968739,9291
C1968740,9291
C1968742,9291
C1968746,9261
C1968748,9260
C1968782,9026
C1968804,9009
C1968840,12710
C1968845,12708
C1968897,8903
C1968924,5260
C1969029,12703
C1969030,12702
C1969031,12702
C1969039,12700
C1969062,12688
C1969106,12676
C1969107,12675
C1969113,12673
C1969115,12672
C1969232,9387
C1969342,24533
C1969343,24533
C1969379,21024
C1969419,8185
C1969443,958181
C1969482,12042
C1969520,21012
C1969562,7974
C1969624,12668
C1969640,12666
C1969647,12663
C1969648,12661
C1969649,12660
C1969653,12657
C1969665,11940
C1969710,11824
C1969807,44871
C1969836,11742
C1969837,11741
C1969957,7403
C1970010,12641
C1970013,12638
C1970020,12636
C1970028,21024
C1970029,21024
C1970030,21024
C1970035,11613
C1970051,11565
C1970105,44219
C1970117,7129
C1970118,7129
C1970140,24506
C1970143,11401
C1970158,12628
C1970160,12627
C1970162,12626
C1970173,12624
C1970180,12622
C1970187,12621
C1970224,12607
C1970235,12606
C1970237,12604
C1970242,12601
C1970243,12600
C1970244,12599
C1970245,12598
C1970254,12595
C1970269,12593
C1970298,11474
C1970439,12587
C1970441,12585
C1970455,12584
C1970458,12581
C1970470,24465
C1970473,12578
C1970474,12577
C1970511,12567
C1970512,12566
C1970686,11888
C1970723,10834
C1970807,12533
C1970808,12531
C1970820,10526
C1970897,44261
C1970943,12642
C1970944,12685
C1970945,12686
C2020284,7160
C2239176,7256
C2314896,7963
C2363065,10619
C2363129,7295
C2363129,9509
C2584774,8737
C2607914,100177
C2607929,8057
C2608079,7390
C2608081,18229
C2608083,11559
C2608084,9180
C2608086,12454
C2673218,21056
C2673224,21056
C2673375,18931
C2673468,9472
C2673469,9472
C2673470,9472
C2673477,9427
C2673479,9421
C2673480,9420
C2673497,9384
C2673520,12971
C2673535,100186
C2673570,9234
C2673571,9234
C2673572,9234
C2673584,44256
C2673611,9179
C2673612,9179
C2673676,12715
C2673759,9076
C2673760,9076
C2673761,9076
C2673861,8899
C2673866,44252
C2673922,8772
C2674004,8667
C2674026,8659
C2674045,10173
C2674049,8629
C2674127,12212
C2674173,14658
C2674259,7294
C2674321,8316
C2674322,8316
C2674504,12530
C2674574,12427
C2674612,8303
C2674616,21056
C2674640,5298
C2674665,12969
C2674766,8047
C2674838,12454
C2674941,12294
C2675055,7931
C2675066,7922
C2675080,18875
C2675112,12966
C2675113,9960
C2675128,12970
C2675207,44277
C2675436,13575
C2675440,7608
C2675470,12963
C2675471,12962
C2675475,12959
C2675476,12958
C2675477,12957
C2675478,12956
C2675480,12954
C2675481,12953
C2675482,12952
C2675483,12951
C2675514,12936
C2675515,12935
C2675516,12934
C2675520,12933
C2675521,12933
C2675522,12933
C2675525,12931
C2675551,11385
C2675552,11974
C2675601,11931
C2675609,11923
C2675644,11871
C2675646,9756
C2675650,8289
C2675683,7549
C2675746,21021
C2675747,7390
C2675897,12914
C2676023,7272
C2676024,7272
C2676033,7256
C2676042,18264
C2676095,7154
C2676098,18473
C2676191,7052
C2676233,12908
C2676243,11897
C2676409,11561
C2676439,11558
C2676467,12889
C2676468,12888
C2676487,12884
C2676676,11450
C2676677,11450
C2676678,11450
C2676721,12872
C2676722,12872
C2676723,12871
C2676727,12869
C2676740,12863
C2676741,12862
C2676832,11386
C2676833,11386
C2676835,11386
C2676836,11386
C2676837,11386
C2676838,11386
C2676839,11386
C2676840,11385
C2677086,44276
C2677087,12843
C2677089,12842
C2677095,12836
C2677096,12835
C2677097,12834
C2677099,12833
C2677107,12827
C2677108,12826
C2677120,12823
C2677121,12822
C2677122,12821
C2677123,12820
C2677162,44272
C2677167,11166
C2677290,42486
C2677291,42486
C2677299,24564
C2677504,12801
C2677550,12793
C2677551,12793
C2677580,12788
C2677601,12782
C2677602,12781
C2677603,12780
C2677604,12779
C2677605,12778
C2677606,12777
C2677607,12776
C2677613,12774
C2677682,10726
C2677713,10622
C2677770,12771
C2677793,12763
C2677808,12760
C2677889,10420
C2678151,10304
C2678152,10304
C2678223,10252
C2678312,10117
C2678346,10036
C2678367,9970
C2678403,44259
C2678415,9863
C2678416,9861
C2678439,24546
C2678476,12744
C2678485,12736
C2678503,11233
C2681535,13648
C2684859,12197
C2697310,8399
C2697447,8096
C2697452,44234
C2699746,8513
C2700406,8419
C2700425,9161
C2700426,11622
C2700438,12881
C2700439,12877
C2700440,12882
C2713319,9591
C2713392,10645
C2713442,21056
C2713447,7772
C2713537,9276
C2717836,10622
C2717906,33946
C2718078,9902
C2720163,10622
C2720293,21024
C2720293,20989
C2745907,44282
C2745945,7931
C2745953,100325
C2745959,8471
C2746066,14072
C2746067,11819
C2746068,10232
C2748440,11242
C2748495,11198
C2748501,11179
C2748506,13022
C2748515,19666
C2748516,19666
C2748542,13015
C2748542,11001
C2748545,13013
C2748588,13003
C2748608,13000
C2748621,11167
C2748628,11146
C2748799,5579
C2748800,5579
C2748896,20712
C2748897,20712
C2748898,20712
C2748899,20712
C2748910,10726
C2748918,10704
C2748919,10704
C2748941,10598
C2749008,10433
C2749022,10428
C2749106,10401
C2749240,10172
C2749283,10100
C2749345,9958
C2749484,9741
C2749485,9741
C2749559,9606
C2749560,9606
C2749561,9606
C2749562,9606
C2749604,9335
C2749659,13059
C2749685,100151
C2749759,20747
C2749845,8000018
C2749861,12792
C2749862,12792
C2749864,12791
C2749872,12763
C2749929,44871
C2749936,12639
C2749942,12627
C2749982,8570
C2750027,8428
C2750064,13231
C2750065,13231
C2750067,13227
C2750087,13214
C2750088,13213
C2750103,12595
C2750180,24563
C2750220,12444
C2750246,12400
C2750285,8310
C2750325,8161
C2750355,8123
C2750389,12292
C2750405,12252
C2750440,21105
C2750441,21105
C2750460,13199
C2750473,13193
C2750474,13192
C2750481,13190
C2750536,8070
C2750537,8070
C2750733,13185
C2750734,13185
C2750782,13180
C2750783,13180
C2750789,13175
C2750825,7763
C2750850,24498
C2750887,11892
C2750888,11892
C2750892,20772
C2750893,11875
C2750894,11875
C2750895,11875
C2751054,13152
C2751067,54835
C2751090,13143
C2751091,13143
C2751105,21083
C2751126,7576
C2751189,7418
C2751195,7365
C2751259,800047
C2751295,13133
C2751308,13129
C2751309,13129
C2751310,13128
C2751314,13124
C2751329,5002
C2751427,7268
C2751430,7250
C2751493,7097
C2751494,11583
C2751544,11556
C2751545,11556
C2751584,13110
C2751594,13108
C2751596,13108
C2751597,13108
C2751598,13108
C2751603,13103
C2751604,13103
C2751629,957560
C2751638,13096
C2751640,13094
C2751641,13093
C2751642,13092
C2751665,13088
C2751678,13086
C2751679,13085
C2751680,13084
C2751681,13083
C2751682,700041
C2751683,700041
C2751719,7079
C2751729,11491
C2751756,11461
C2751763,11458
C2751764,11458
C2751778,13470
C2751780,11415
C2751781,11409
C2751802,13076
C2751803,800187
C2751831,13061
C2751854,13057
C2751938,33613
C2752001,13050
C2752035,13045
C2752036,13044
C2752037,13043
C2752038,13042
C2752039,13041
C2752040,13040
C2752048,13035
C2752062,13032
C2752067,44776
C2752089,24309
C2752090,8313
C2752149,7938
C2752157,8581
C2919945,20724
C2930820,10631
C2930833,11479
C2930865,7737
C2930865,9356
C2930878,10544
C2930923,10027
C2930970,8717
C2930970,11275
C2930981,7939
C2930982,7940
C2930990,9563
C2930996,10680
C2930996,100531
C2931010,12118
C2931011,12637
C2931022,7656
C2931093,12591
C2931122,7859
C2931140,9647
C2931141,9949
C2931161,7644
C2931196,7405
C2931213,11558
C2931214,10109
C2931244,9035
C2931258,8764
C2931299,10023
C2931307,10900
C2931347,9290
C2931358,9673
C2931384,9649
C2931395,10735
C2931464,8358
C2931471,10028
C2931480,8080
C2931482,11035
C2931498,10656
C2931618,9273
C2931672,11583
C2931673,9744
C2931689,11266
C2931743,13047
C2931746,10089
C2931760,8708
C2931764,12212
C2931767,11660
C2931779,7145
C2931822,11775
C2931832,9734
C2931838,11393
C2931840,8830
C2931846,7435
C2931847,10720
C2931850,12937
C2931884,11338
C2931891,9723
C2931918,10198
C2931923,13073
C2931928,10787
C2936332,11968
C2936660,7652
C2936739,7818
C2936777,16002
C2936779,8294
C2936781,8055
C2936783,7356
C2936791,20667
C2936816,9779
C2936826,11730
C2936837,7758
C2936904,10222
C2936909,8504
C2936910,9767
C2936914,9292
C2936917,12727
C2939143,8376
C2939175,13843
C2973527,7441
C3148823,11452
C3148824,11452
C3148872,12790
C3148929,11558
C3149009,11660
C3149075,7365
C3149117,11724
C3149124,11733
C3149220,7030
C3149237,7540
C3149254,7576
C3149255,7576
C3149276,7631
C3149287,100488
C3149399,8157
C3149452,7724
C3149462,7744
C3149463,7744
C3149494,7847
C3149517,18959
C3149566,12170
C3149695,8157
C3149711,8233
C3149767,12342
C3149848,8297
C3149907,8458
C3149931,12530
C3150169,12790
C3150171,12790
C3150172,12792
C3150208,12990
C3150315,9165
C3150343,9340
C3150344,9352
C3150399,13103
C3150415,13159
C3150463,13194
C3150546,13235
C3150547,13236
C3150651,13246
C3150659,13253
C3150660,13253
C3150661,13253
C3150675,13256
C3150676,13257
C3150677,13258
C3150680,44279
C3150681,13261
C3150682,13261
C3150690,13262
C3150693,13265
C3150702,13267
C3150736,13281
C3150787,13298
C3150791,13299
C3150792,13300
C3150797,13303
C3150805,16672
C3150805,18749
C3150890,11320
C3150892,13335
C3150895,13336
C3150900,13341
C3150902,958182
C3150908,13344
C3150910,100215
C3150911,1056
C3150928,13357
C3150933,13359
C3150954,13370
C3150956,13372
C3150966,13374
C3150975,13384
C3151036,100478
C3151065,13411
C3151184,13440
C3151205,13456
C3151229,13470
C3151236,13472
C3151268,13478
C3151302,13481
C3151363,100226
C3151364,100226
C3151378,13496
C3151417,13510
C3151421,20989
C3151444,13521
C3151468,7083
C3151470,7100
C3151471,7100
C3151476,9504
C3151482,9550
C3151609,9999
C3151610,9999
C3151783,10442
C3151853,18945
C3151867,10607
C3151880,10693
C3151897,10779
C3152083,10964
C3152102,10984
C3152137,11094
C3152144,20729
C3152204,13759
C3160719,8072
C3160731,12140
C3160733,8559
C3178806,8832
C3203738,9168
C3250443,8056
C3275356,10318
C3275410,10432
C3275438,10449
C3275458,10458
C3275544,7135
C3275558,10589
C3275610,10652
C3275684,27069
C3275872,10984
C3275898,11037
C3275954,11116
C3275959,18874
C3276095,7170
C3276239,11369
C3276240,11377
C3276240,13367
C3276241,13370
C3276241,11377
C3276246,11378
C3276339,20619
C3276551,7436
C3276675,7502
C3276706,7571
C3276941,7750
C3276971,7867
C3276977,7900
C3277063,12039
C3277090,7974
C3277286,18229
C3277700,13367
C3277700,100316
C3277701,700077
C3277723,8708
C3277849,8730
C3277900,8798
C3277918,8846
C3278146,9258
C3278148,9276
C3278152,7665
C3278152,9277
C3278153,9277
C3278154,9282
C3278155,9282
C3278156,9282
C3278364,9369
C3278365,9369
C3278404,9511
C3278481,9624
C3278482,9629
C3278622,9797
C3279092,13367
C3279092,13372
C3279093,13367
C3279203,13442
C3279392,9925
C3279393,9925
C3279437,10052
C3279561,13512
C3279614,800447
C3279627,13526
C3279699,13546
C3279754,13554
C3279774,13562
C3279787,13564
C3279791,13568
C3279839,13578
C3279941,13590
C3279991,800001
C3280065,13614
C3280112,13620
C3280114,13622
C3280160,13633
C3280204,13639
C3280226,13645
C3280240,31481
C3280332,13665
C3280345,13669
C3280442,13685
C3280524,13696
C3280528,13700
C3280529,13700
C3280530,13700
C3280582,13713
C3280583,13713
C3280584,13713
C3280585,13713
C3280645,13723
C3280646,13723
C3280647,13724
C3280670,13727
C3280672,13728
C3280674,13729
C3280677,100048
C3280678,100048
C3280689,13732
C3280690,13733
C3280715,44280
C3280783,13748
C3280790,13750
C3280845,13758
C3280898,12849
C3280898,13763
C3280899,8708
C3280899,13763
C3280913,13765
C3280974,13774
C3281046,13786
C3281105,100533
C3281153,13799
C3281154,13799
C3281234,13811
C3281245,13814
C3463918,10108
C3469526,11325
C3469527,13565
C3469528,13566
C3469542,13499
C3489393,7721
C3489395,7762
C3489396,7794
C3489413,7909
C3489529,7129
C3489627,8483
C3489630,7052
C3489725,20789
C3489771,7758
C3489793,13066
C3489794,7758
C3489796,10131
C3494162,11972
C3494181,8192
C3494187,10602
C3494522,10706
C3495417,958175
C3495427,9216
C3495483,21013
C3495498,8647
C3495537,700112
C3495551,9111
C3495552,9058
C3495554,8921
C3495559,32920
C3495587,10690
C3495676,7136
C3496337,10974
C3501843,8567
C3501844,8567
C3501854,700060
C3536797,9441
C3536983,10186
C3536984,10619
C3537440,100151
C3538945,7845
C3538946,10933
C3539010,13932
C3539168,13938
C3539888,11680
C3540845,11010
C3540850,7281
C3541456,10737
C3541461,7845
C3541471,7415
C3541476,13731
C3542025,7103
C3543867,9441
C3549448,7088
C3549485,44222
C3549486,44222
C3549544,7251
C3549684,44228
C3549742,100488
C3550274,8954
C3550398,9382
C3550693,9959
C3550856,10444
C3550904,10472
C3551133,10872
C3551260,10972
C3551443,11258
C3552227,12398
C3552303,12488
C3552304,12488
C3552335,12518
C3552491,12756
C3552852,13348
C3553029,13495
C3553098,44280
C3553406,13846
C3553408,13847
C3553462,13855
C3553496,13860
C3553529,13865
C3553549,13868
C3553597,13875
C3553606,13876
C3553709,13890
C3553720,13892
C3553728,13893
C3553839,13908
C3553840,13909
C3553846,13916
C3553859,13919
C3553868,13920
C3553869,13921
C3553941,13932
C3553942,13932
C3553950,13938
C3553989,13947
C3554067,13969
C3554079,13971
C3554129,13977
C3554168,13986
C3554182,13987
C3554278,13999
C3554330,14005
C3554373,14017
C3554385,14023
C3554447,14033
C3554456,44281
C3554460,14038
C3554495,14041
C3554539,14053
C3554574,14056
C3554654,14074
C3554664,14079
C3554721,7354
C3665335,9052
C3665349,10139
C3665358,9256
C3665382,13869
C3665488,100462
C3668935,9384
C3668942,7168
C3668943,12866
C3694531,10598
C3711381,800027
C3714534,24534
C3714753,10725
C3714844,24533
C3714927,20715
C3714932,14142
C3714933,14220
C3714940,44283
C3714945,19409
C3714958,14151
C3714994,12239
C3714995,14100
C3714998,14100
C3715082,10976
C3715193,14251
C3805349,24507
C3805410,7284
C3805618,7656
C3806153,8787
C3806255,9062
C3806402,9509
C3806403,9509
C3806565,10215
C3806579,10232
C3806711,100003
C3806712,18315
C3806774,10584
C3806917,10929
C3807521,11632
C3807541,16532
C3807826,12081
C3807873,12216
C3807907,12240
C3808029,12527
C3808115,12701
C3808145,12744
C3808166,12854
C3808184,12869
C3808377,13411
C3808620,14005
C3808802,14076
C3808963,14100
C3808966,44282
C3808991,800044
C3809008,14115
C3809039,14119
C3809272,14149
C3809289,14152
C3809327,14159
C3809346,14163
C3809650,14205
C3809653,14207
C3809654,14207
C3809819,14232
C3809877,14243
C3809925,14251
C3810062,14270
C3810128,14278
C3810129,14278
C3810156,14281
C3810161,14282
C3810230,14290
C3813607,7186
C3837958,100180
C3841475,20989
C3854181,8093
C3854373,24309
C3887485,8000
C3887487,8266
C3887497,8866
C3887526,7704
C3887534,7699
C3887557,10536
C3887645,7818
C3887654,14306
C3887658,20713
C3887689,10760
C3887693,7323
C3887696,7942
C3887743,8680
C3887779,20989
C3887876,8143
C3887877,9070
C3887915,7079
C3887926,7278
C3887929,12902
C3887930,13632
C3887932,11491
C3887937,10563
C3887938,10564
C3887942,11704
C3887944,11000
C3887947,8190
C3887948,8191
C3887949,9025
C3887951,7742
C3887952,20615
C3887959,10250
C3887963,8220
C3887971,10722
C3887980,10565
C3887992,10140
C3888018,11153
C3888018,9734
C3888028,12896
C3888029,14291
C3888030,12903
C3888032,20989
C3888081,9370
C3888084,20989
C3888085,10802
C3888089,10228
C3888090,7492
C3888093,9439
C3888097,12437
C3888098,11413
C3888104,11165
C3888123,13114
C3888125,7723
C3888126,33550
C3888131,11420
C3888153,13367
C3888192,5298
C3888203,60593
C3888204,60593
C3888210,14293
C3888271,14259
C3888302,20989
C3888307,11583
C3888308,11583
C3888309,11583
C3888310,13365
C3888311,7543
C3888316,7751
C3888317,9738
C3888318,600024
C3888337,13738
C3888339,14264
C3888355,13963
C3888390,7281
C3888391,7281
C3888417,7290
C3889294,20989
C3889295,20989
C3889296,20989
C3889298,20989
C3889300,20989
C3889301,20989
C3889302,20989
C3889304,20989
C3889305,20989
C3889306,20989
C3889307,20989
C3889308,20989
C3889309,20989
C3889310,20989
C3889311,20989
C3889312,20989
C3889313,20989
C3889314,20989
C3889315,20989
C3889316,20989
C3889317,20989
C3889318,20989
C3889319,20989
C3889320,20989
C3889321,20989
C3889322,20989
C3889323,20989
C3889324,20989
C3889325,20989
C3889326,20989
C3889327,20989
C3889328,20989
C3889329,20989
C3889330,20989
C3889331,20989
C3889332,20989
C3889333,20989
C3889334,20989
C3889335,20989
C3889336,20989
C3889337,20989
C3889338,20989
C3889339,20989
C3889340,20989
C3889341,20989
C3889342,20989
C3889343,20989
C3889344,20989
C3889345,20989
C3889346,20989
C3889347,20989
C3889348,20989
C3889349,20989
C3889350,20989
C3889351,20989
C3889352,20989
C3889353,20989
C3889354,20989
C3889359,20989
C3889360,20989
C3889361,20989
C3889362,20989
C3889363,20989
C3889364,20989
C3889365,20989
C3889366,20989
C3889367,20989
C3889368,20989
C3889369,20989
C3889370,20989
C3889371,20989
C3889372,20989
C3889373,20989
C3889374,20989
C3889375,20989
C3889377,20989
C3889844,20989
C3889845,20989
C3889846,20989
C3889847,20989
C3889849,20989
C3889850,20989
C3889851,20989
C3889853,20989
C3889854,20989
C3889855,20989
C3889856,20989
C3889858,20989
C3889859,20989
C3889860,20989
C3889861,20989
C3889863,20989
C3889864,20989
C3889865,20989
C3889866,20989
C3889867,20989
C3889868,20989
C3889869,20989
C3889870,20989
C3889871,20989
C3889872,20989
C3889873,20989
C3889874,20989
C3889875,20989
C3889876,20989
C3889878,20989
C3889879,20989
C3889880,20989
C3889881,20989
C3889883,20989
C3889884,20989
C3889886,20989
C3889887,20989
C3889888,20989
C3889889,20989
C3889890,20989
C3889893,20989
C3889894,20989
C3889895,20989
C3889896,20989
